"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2012,"RN",2015
"(0,1]","MASCULINO",2716,"RN",2015
"(1,5]","FEMININO",4272,"RN",2015
"(1,5]","MASCULINO",5330,"RN",2015
"(5,10]","FEMININO",2974,"RN",2015
"(5,10]","MASCULINO",3857,"RN",2015
"(10,15]","FEMININO",3626,"RN",2015
"(10,15]","MASCULINO",2499,"RN",2015
"(15,20]","FEMININO",13553,"RN",2015
"(15,20]","MASCULINO",2933,"RN",2015
"(20,25]","FEMININO",14245,"RN",2015
"(20,25]","MASCULINO",3226,"RN",2015
"(25,30]","FEMININO",14078,"RN",2015
"(25,30]","MASCULINO",3456,"RN",2015
"(30,35]","FEMININO",10701,"RN",2015
"(30,35]","MASCULINO",3697,"RN",2015
"(35,40]","FEMININO",7153,"RN",2015
"(35,40]","MASCULINO",3594,"RN",2015
"(40,50]","FEMININO",9668,"RN",2015
"(40,50]","MASCULINO",7472,"RN",2015
"(50,60]","FEMININO",7799,"RN",2015
"(50,60]","MASCULINO",8066,"RN",2015
"(60,70]","FEMININO",7312,"RN",2015
"(60,70]","MASCULINO",7657,"RN",2015
"(70,80]","FEMININO",6425,"RN",2015
"(70,80]","MASCULINO",5884,"RN",2015
"(80,Inf]","FEMININO",5080,"RN",2015
"(80,Inf]","MASCULINO",4003,"RN",2015
NA,"FEMININO",1268,"RN",2015
NA,"MASCULINO",1238,"RN",2015
