"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",8009,"PE",2013
"(0,1]","MASCULINO",9723,"PE",2013
"(1,5]","FEMININO",16099,"PE",2013
"(1,5]","MASCULINO",20492,"PE",2013
"(5,10]","FEMININO",10211,"PE",2013
"(5,10]","MASCULINO",14569,"PE",2013
"(10,15]","FEMININO",11611,"PE",2013
"(10,15]","MASCULINO",9892,"PE",2013
"(15,20]","FEMININO",45183,"PE",2013
"(15,20]","MASCULINO",10059,"PE",2013
"(20,25]","FEMININO",46771,"PE",2013
"(20,25]","MASCULINO",12083,"PE",2013
"(25,30]","FEMININO",38910,"PE",2013
"(25,30]","MASCULINO",12907,"PE",2013
"(30,35]","FEMININO",29342,"PE",2013
"(30,35]","MASCULINO",13883,"PE",2013
"(35,40]","FEMININO",20838,"PE",2013
"(35,40]","MASCULINO",13501,"PE",2013
"(40,50]","FEMININO",31229,"PE",2013
"(40,50]","MASCULINO",27595,"PE",2013
"(50,60]","FEMININO",27366,"PE",2013
"(50,60]","MASCULINO",28828,"PE",2013
"(60,70]","FEMININO",26242,"PE",2013
"(60,70]","MASCULINO",27500,"PE",2013
"(70,80]","FEMININO",22543,"PE",2013
"(70,80]","MASCULINO",20417,"PE",2013
"(80,Inf]","FEMININO",15710,"PE",2013
"(80,Inf]","MASCULINO",12267,"PE",2013
NA,"FEMININO",4298,"PE",2013
NA,"MASCULINO",4742,"PE",2013
