"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2865,"ES",2019
"(0,1]","MASCULINO",3491,"ES",2019
"(1,5]","FEMININO",6850,"ES",2019
"(1,5]","MASCULINO",8605,"ES",2019
"(5,10]","FEMININO",4262,"ES",2019
"(5,10]","MASCULINO",5665,"ES",2019
"(10,15]","FEMININO",3798,"ES",2019
"(10,15]","MASCULINO",3631,"ES",2019
"(15,20]","FEMININO",13119,"ES",2019
"(15,20]","MASCULINO",4590,"ES",2019
"(20,25]","FEMININO",16481,"ES",2019
"(20,25]","MASCULINO",5353,"ES",2019
"(25,30]","FEMININO",14673,"ES",2019
"(25,30]","MASCULINO",5000,"ES",2019
"(30,35]","FEMININO",13181,"ES",2019
"(30,35]","MASCULINO",5687,"ES",2019
"(35,40]","FEMININO",10959,"ES",2019
"(35,40]","MASCULINO",6130,"ES",2019
"(40,50]","FEMININO",15475,"ES",2019
"(40,50]","MASCULINO",13217,"ES",2019
"(50,60]","FEMININO",16350,"ES",2019
"(50,60]","MASCULINO",17554,"ES",2019
"(60,70]","FEMININO",15014,"ES",2019
"(60,70]","MASCULINO",17721,"ES",2019
"(70,80]","FEMININO",10929,"ES",2019
"(70,80]","MASCULINO",11280,"ES",2019
"(80,Inf]","FEMININO",7851,"ES",2019
"(80,Inf]","MASCULINO",6489,"ES",2019
NA,"FEMININO",1167,"ES",2019
NA,"MASCULINO",1360,"ES",2019
