"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",9461,"PA",2014
"(0,1]","MASCULINO",11100,"PA",2014
"(1,5]","FEMININO",17672,"PA",2014
"(1,5]","MASCULINO",20938,"PA",2014
"(5,10]","FEMININO",12919,"PA",2014
"(5,10]","MASCULINO",17235,"PA",2014
"(10,15]","FEMININO",15428,"PA",2014
"(10,15]","MASCULINO",11884,"PA",2014
"(15,20]","FEMININO",57037,"PA",2014
"(15,20]","MASCULINO",12492,"PA",2014
"(20,25]","FEMININO",53965,"PA",2014
"(20,25]","MASCULINO",13115,"PA",2014
"(25,30]","FEMININO",39988,"PA",2014
"(25,30]","MASCULINO",12974,"PA",2014
"(30,35]","FEMININO",27186,"PA",2014
"(30,35]","MASCULINO",12407,"PA",2014
"(35,40]","FEMININO",17495,"PA",2014
"(35,40]","MASCULINO",11211,"PA",2014
"(40,50]","FEMININO",23387,"PA",2014
"(40,50]","MASCULINO",19680,"PA",2014
"(50,60]","FEMININO",18140,"PA",2014
"(50,60]","MASCULINO",19127,"PA",2014
"(60,70]","FEMININO",15021,"PA",2014
"(60,70]","MASCULINO",17109,"PA",2014
"(70,80]","FEMININO",11797,"PA",2014
"(70,80]","MASCULINO",13060,"PA",2014
"(80,Inf]","FEMININO",7186,"PA",2014
"(80,Inf]","MASCULINO",6740,"PA",2014
NA,"FEMININO",1976,"PA",2014
NA,"MASCULINO",2226,"PA",2014
