"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",11425,"PA",2011
"(0,1]","MASCULINO",13507,"PA",2011
"(1,5]","FEMININO",22182,"PA",2011
"(1,5]","MASCULINO",25354,"PA",2011
"(5,10]","FEMININO",16589,"PA",2011
"(5,10]","MASCULINO",20855,"PA",2011
"(10,15]","FEMININO",16772,"PA",2011
"(10,15]","MASCULINO",13004,"PA",2011
"(15,20]","FEMININO",57245,"PA",2011
"(15,20]","MASCULINO",12519,"PA",2011
"(20,25]","FEMININO",58641,"PA",2011
"(20,25]","MASCULINO",13836,"PA",2011
"(25,30]","FEMININO",42344,"PA",2011
"(25,30]","MASCULINO",13598,"PA",2011
"(30,35]","FEMININO",26191,"PA",2011
"(30,35]","MASCULINO",12131,"PA",2011
"(35,40]","FEMININO",17007,"PA",2011
"(35,40]","MASCULINO",10544,"PA",2011
"(40,50]","FEMININO",23445,"PA",2011
"(40,50]","MASCULINO",18981,"PA",2011
"(50,60]","FEMININO",17817,"PA",2011
"(50,60]","MASCULINO",18074,"PA",2011
"(60,70]","FEMININO",14617,"PA",2011
"(60,70]","MASCULINO",16287,"PA",2011
"(70,80]","FEMININO",11580,"PA",2011
"(70,80]","MASCULINO",12351,"PA",2011
"(80,Inf]","FEMININO",6438,"PA",2011
"(80,Inf]","MASCULINO",6107,"PA",2011
NA,"FEMININO",2278,"PA",2011
NA,"MASCULINO",2515,"PA",2011
