"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2026,"RN",2012
"(0,1]","MASCULINO",2659,"RN",2012
"(1,5]","FEMININO",4282,"RN",2012
"(1,5]","MASCULINO",5427,"RN",2012
"(5,10]","FEMININO",3288,"RN",2012
"(5,10]","MASCULINO",4320,"RN",2012
"(10,15]","FEMININO",3909,"RN",2012
"(10,15]","MASCULINO",2841,"RN",2012
"(15,20]","FEMININO",14164,"RN",2012
"(15,20]","MASCULINO",3114,"RN",2012
"(20,25]","FEMININO",16177,"RN",2012
"(20,25]","MASCULINO",3568,"RN",2012
"(25,30]","FEMININO",14330,"RN",2012
"(25,30]","MASCULINO",3768,"RN",2012
"(30,35]","FEMININO",10690,"RN",2012
"(30,35]","MASCULINO",3847,"RN",2012
"(35,40]","FEMININO",7077,"RN",2012
"(35,40]","MASCULINO",3616,"RN",2012
"(40,50]","FEMININO",10777,"RN",2012
"(40,50]","MASCULINO",8277,"RN",2012
"(50,60]","FEMININO",7473,"RN",2012
"(50,60]","MASCULINO",7267,"RN",2012
"(60,70]","FEMININO",6937,"RN",2012
"(60,70]","MASCULINO",7013,"RN",2012
"(70,80]","FEMININO",5683,"RN",2012
"(70,80]","MASCULINO",5388,"RN",2012
"(80,Inf]","FEMININO",4518,"RN",2012
"(80,Inf]","MASCULINO",3826,"RN",2012
NA,"FEMININO",846,"RN",2012
NA,"MASCULINO",881,"RN",2012
