"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",7948,"PE",2014
"(0,1]","MASCULINO",9410,"PE",2014
"(1,5]","FEMININO",15560,"PE",2014
"(1,5]","MASCULINO",19446,"PE",2014
"(5,10]","FEMININO",9669,"PE",2014
"(5,10]","MASCULINO",13824,"PE",2014
"(10,15]","FEMININO",11605,"PE",2014
"(10,15]","MASCULINO",10078,"PE",2014
"(15,20]","FEMININO",44527,"PE",2014
"(15,20]","MASCULINO",10878,"PE",2014
"(20,25]","FEMININO",46525,"PE",2014
"(20,25]","MASCULINO",11968,"PE",2014
"(25,30]","FEMININO",39314,"PE",2014
"(25,30]","MASCULINO",13068,"PE",2014
"(30,35]","FEMININO",29398,"PE",2014
"(30,35]","MASCULINO",13856,"PE",2014
"(35,40]","FEMININO",21445,"PE",2014
"(35,40]","MASCULINO",13577,"PE",2014
"(40,50]","FEMININO",31092,"PE",2014
"(40,50]","MASCULINO",28102,"PE",2014
"(50,60]","FEMININO",27641,"PE",2014
"(50,60]","MASCULINO",29495,"PE",2014
"(60,70]","FEMININO",27352,"PE",2014
"(60,70]","MASCULINO",27936,"PE",2014
"(70,80]","FEMININO",23286,"PE",2014
"(70,80]","MASCULINO",21166,"PE",2014
"(80,Inf]","FEMININO",16105,"PE",2014
"(80,Inf]","MASCULINO",11942,"PE",2014
NA,"FEMININO",4237,"PE",2014
NA,"MASCULINO",4741,"PE",2014
