"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",7979,"RJ",2015
"(0,1]","MASCULINO",9136,"RJ",2015
"(1,5]","FEMININO",17113,"RJ",2015
"(1,5]","MASCULINO",21465,"RJ",2015
"(5,10]","FEMININO",11276,"RJ",2015
"(5,10]","MASCULINO",15745,"RJ",2015
"(10,15]","FEMININO",12926,"RJ",2015
"(10,15]","MASCULINO",10850,"RJ",2015
"(15,20]","FEMININO",54459,"RJ",2015
"(15,20]","MASCULINO",12045,"RJ",2015
"(20,25]","FEMININO",55944,"RJ",2015
"(20,25]","MASCULINO",12800,"RJ",2015
"(25,30]","FEMININO",45576,"RJ",2015
"(25,30]","MASCULINO",13441,"RJ",2015
"(30,35]","FEMININO",36215,"RJ",2015
"(30,35]","MASCULINO",15562,"RJ",2015
"(35,40]","FEMININO",26999,"RJ",2015
"(35,40]","MASCULINO",16279,"RJ",2015
"(40,50]","FEMININO",40673,"RJ",2015
"(40,50]","MASCULINO",37816,"RJ",2015
"(50,60]","FEMININO",44408,"RJ",2015
"(50,60]","MASCULINO",51682,"RJ",2015
"(60,70]","FEMININO",40832,"RJ",2015
"(60,70]","MASCULINO",49116,"RJ",2015
"(70,80]","FEMININO",31951,"RJ",2015
"(70,80]","MASCULINO",31427,"RJ",2015
"(80,Inf]","FEMININO",24120,"RJ",2015
"(80,Inf]","MASCULINO",15460,"RJ",2015
NA,"FEMININO",6646,"RJ",2015
NA,"MASCULINO",7253,"RJ",2015
