"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",5894,"CE",2014
"(0,1]","MASCULINO",7220,"CE",2014
"(1,5]","FEMININO",12315,"CE",2014
"(1,5]","MASCULINO",15541,"CE",2014
"(5,10]","FEMININO",9086,"CE",2014
"(5,10]","MASCULINO",12525,"CE",2014
"(10,15]","FEMININO",10948,"CE",2014
"(10,15]","MASCULINO",9497,"CE",2014
"(15,20]","FEMININO",41295,"CE",2014
"(15,20]","MASCULINO",11765,"CE",2014
"(20,25]","FEMININO",42843,"CE",2014
"(20,25]","MASCULINO",12906,"CE",2014
"(25,30]","FEMININO",37922,"CE",2014
"(25,30]","MASCULINO",12746,"CE",2014
"(30,35]","FEMININO",28503,"CE",2014
"(30,35]","MASCULINO",12439,"CE",2014
"(35,40]","FEMININO",19891,"CE",2014
"(35,40]","MASCULINO",11432,"CE",2014
"(40,50]","FEMININO",26980,"CE",2014
"(40,50]","MASCULINO",22741,"CE",2014
"(50,60]","FEMININO",20827,"CE",2014
"(50,60]","MASCULINO",22390,"CE",2014
"(60,70]","FEMININO",20641,"CE",2014
"(60,70]","MASCULINO",22255,"CE",2014
"(70,80]","FEMININO",18585,"CE",2014
"(70,80]","MASCULINO",18638,"CE",2014
"(80,Inf]","FEMININO",13905,"CE",2014
"(80,Inf]","MASCULINO",12120,"CE",2014
NA,"FEMININO",4550,"CE",2014
NA,"MASCULINO",5012,"CE",2014
