"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",7412,"PE",2016
"(0,1]","MASCULINO",9006,"PE",2016
"(1,5]","FEMININO",14626,"PE",2016
"(1,5]","MASCULINO",18419,"PE",2016
"(5,10]","FEMININO",9333,"PE",2016
"(5,10]","MASCULINO",13850,"PE",2016
"(10,15]","FEMININO",10934,"PE",2016
"(10,15]","MASCULINO",9875,"PE",2016
"(15,20]","FEMININO",42386,"PE",2016
"(15,20]","MASCULINO",10746,"PE",2016
"(20,25]","FEMININO",43979,"PE",2016
"(20,25]","MASCULINO",11715,"PE",2016
"(25,30]","FEMININO",37505,"PE",2016
"(25,30]","MASCULINO",11855,"PE",2016
"(30,35]","FEMININO",28215,"PE",2016
"(30,35]","MASCULINO",12935,"PE",2016
"(35,40]","FEMININO",20724,"PE",2016
"(35,40]","MASCULINO",13501,"PE",2016
"(40,50]","FEMININO",30289,"PE",2016
"(40,50]","MASCULINO",26832,"PE",2016
"(50,60]","FEMININO",27992,"PE",2016
"(50,60]","MASCULINO",30082,"PE",2016
"(60,70]","FEMININO",27889,"PE",2016
"(60,70]","MASCULINO",29451,"PE",2016
"(70,80]","FEMININO",24817,"PE",2016
"(70,80]","MASCULINO",22228,"PE",2016
"(80,Inf]","FEMININO",17342,"PE",2016
"(80,Inf]","MASCULINO",12541,"PE",2016
NA,"FEMININO",4329,"PE",2016
NA,"MASCULINO",5084,"PE",2016
