"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",3148,"AM",2012
"(0,1]","MASCULINO",3895,"AM",2012
"(1,5]","FEMININO",6070,"AM",2012
"(1,5]","MASCULINO",7478,"AM",2012
"(5,10]","FEMININO",4162,"AM",2012
"(5,10]","MASCULINO",5818,"AM",2012
"(10,15]","FEMININO",5929,"AM",2012
"(10,15]","MASCULINO",3262,"AM",2012
"(15,20]","FEMININO",21588,"AM",2012
"(15,20]","MASCULINO",3069,"AM",2012
"(20,25]","FEMININO",20693,"AM",2012
"(20,25]","MASCULINO",3077,"AM",2012
"(25,30]","FEMININO",17056,"AM",2012
"(25,30]","MASCULINO",3466,"AM",2012
"(30,35]","FEMININO",10611,"AM",2012
"(30,35]","MASCULINO",3292,"AM",2012
"(35,40]","FEMININO",6304,"AM",2012
"(35,40]","MASCULINO",2816,"AM",2012
"(40,50]","FEMININO",6592,"AM",2012
"(40,50]","MASCULINO",5646,"AM",2012
"(50,60]","FEMININO",4998,"AM",2012
"(50,60]","MASCULINO",6123,"AM",2012
"(60,70]","FEMININO",4169,"AM",2012
"(60,70]","MASCULINO",5385,"AM",2012
"(70,80]","FEMININO",3315,"AM",2012
"(70,80]","MASCULINO",4143,"AM",2012
"(80,Inf]","FEMININO",2300,"AM",2012
"(80,Inf]","MASCULINO",2226,"AM",2012
NA,"FEMININO",1572,"AM",2012
NA,"MASCULINO",661,"AM",2012
