"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",1681,"RO",2012
"(0,1]","MASCULINO",2139,"RO",2012
"(1,5]","FEMININO",3530,"RO",2012
"(1,5]","MASCULINO",4272,"RO",2012
"(5,10]","FEMININO",2691,"RO",2012
"(5,10]","MASCULINO",3530,"RO",2012
"(10,15]","FEMININO",2379,"RO",2012
"(10,15]","MASCULINO",2096,"RO",2012
"(15,20]","FEMININO",8527,"RO",2012
"(15,20]","MASCULINO",2058,"RO",2012
"(20,25]","FEMININO",8749,"RO",2012
"(20,25]","MASCULINO",2327,"RO",2012
"(25,30]","FEMININO",7187,"RO",2012
"(25,30]","MASCULINO",2413,"RO",2012
"(30,35]","FEMININO",4851,"RO",2012
"(30,35]","MASCULINO",2477,"RO",2012
"(35,40]","FEMININO",3195,"RO",2012
"(35,40]","MASCULINO",2201,"RO",2012
"(40,50]","FEMININO",4527,"RO",2012
"(40,50]","MASCULINO",4705,"RO",2012
"(50,60]","FEMININO",3463,"RO",2012
"(50,60]","MASCULINO",4455,"RO",2012
"(60,70]","FEMININO",3166,"RO",2012
"(60,70]","MASCULINO",3828,"RO",2012
"(70,80]","FEMININO",2822,"RO",2012
"(70,80]","MASCULINO",3423,"RO",2012
"(80,Inf]","FEMININO",1500,"RO",2012
"(80,Inf]","MASCULINO",1822,"RO",2012
NA,"FEMININO",955,"RO",2012
NA,"MASCULINO",1063,"RO",2012
