"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2211,"RN",2011
"(0,1]","MASCULINO",2866,"RN",2011
"(1,5]","FEMININO",4711,"RN",2011
"(1,5]","MASCULINO",6253,"RN",2011
"(5,10]","FEMININO",3517,"RN",2011
"(5,10]","MASCULINO",4883,"RN",2011
"(10,15]","FEMININO",4163,"RN",2011
"(10,15]","MASCULINO",3330,"RN",2011
"(15,20]","FEMININO",14802,"RN",2011
"(15,20]","MASCULINO",3013,"RN",2011
"(20,25]","FEMININO",17678,"RN",2011
"(20,25]","MASCULINO",4028,"RN",2011
"(25,30]","FEMININO",14788,"RN",2011
"(25,30]","MASCULINO",4202,"RN",2011
"(30,35]","FEMININO",10583,"RN",2011
"(30,35]","MASCULINO",3937,"RN",2011
"(35,40]","FEMININO",7392,"RN",2011
"(35,40]","MASCULINO",3498,"RN",2011
"(40,50]","FEMININO",10613,"RN",2011
"(40,50]","MASCULINO",8627,"RN",2011
"(50,60]","FEMININO",7691,"RN",2011
"(50,60]","MASCULINO",7364,"RN",2011
"(60,70]","FEMININO",7140,"RN",2011
"(60,70]","MASCULINO",7420,"RN",2011
"(70,80]","FEMININO",6311,"RN",2011
"(70,80]","MASCULINO",5648,"RN",2011
"(80,Inf]","FEMININO",4996,"RN",2011
"(80,Inf]","MASCULINO",4401,"RN",2011
NA,"FEMININO",762,"RN",2011
NA,"MASCULINO",777,"RN",2011
