"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",7820,"RS",2012
"(0,1]","MASCULINO",9718,"RS",2012
"(1,5]","FEMININO",16140,"RS",2012
"(1,5]","MASCULINO",20546,"RS",2012
"(5,10]","FEMININO",11827,"RS",2012
"(5,10]","MASCULINO",16143,"RS",2012
"(10,15]","FEMININO",11271,"RS",2012
"(10,15]","MASCULINO",10609,"RS",2012
"(15,20]","FEMININO",39357,"RS",2012
"(15,20]","MASCULINO",13261,"RS",2012
"(20,25]","FEMININO",41849,"RS",2012
"(20,25]","MASCULINO",15268,"RS",2012
"(25,30]","FEMININO",39672,"RS",2012
"(25,30]","MASCULINO",16033,"RS",2012
"(30,35]","FEMININO",32632,"RS",2012
"(30,35]","MASCULINO",16171,"RS",2012
"(35,40]","FEMININO",25974,"RS",2012
"(35,40]","MASCULINO",16662,"RS",2012
"(40,50]","FEMININO",48199,"RS",2012
"(40,50]","MASCULINO",43055,"RS",2012
"(50,60]","FEMININO",49577,"RS",2012
"(50,60]","MASCULINO",53897,"RS",2012
"(60,70]","FEMININO",45052,"RS",2012
"(60,70]","MASCULINO",52756,"RS",2012
"(70,80]","FEMININO",38880,"RS",2012
"(70,80]","MASCULINO",38896,"RS",2012
"(80,Inf]","FEMININO",27936,"RS",2012
"(80,Inf]","MASCULINO",17201,"RS",2012
NA,"FEMININO",3639,"RS",2012
NA,"MASCULINO",4263,"RS",2012
