"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2618,"AM",2015
"(0,1]","MASCULINO",3261,"AM",2015
"(1,5]","FEMININO",5177,"AM",2015
"(1,5]","MASCULINO",6266,"AM",2015
"(5,10]","FEMININO",3684,"AM",2015
"(5,10]","MASCULINO",5107,"AM",2015
"(10,15]","FEMININO",6051,"AM",2015
"(10,15]","MASCULINO",3178,"AM",2015
"(15,20]","FEMININO",23695,"AM",2015
"(15,20]","MASCULINO",2761,"AM",2015
"(20,25]","FEMININO",22061,"AM",2015
"(20,25]","MASCULINO",3159,"AM",2015
"(25,30]","FEMININO",17065,"AM",2015
"(25,30]","MASCULINO",3260,"AM",2015
"(30,35]","FEMININO",11939,"AM",2015
"(30,35]","MASCULINO",3278,"AM",2015
"(35,40]","FEMININO",7429,"AM",2015
"(35,40]","MASCULINO",3018,"AM",2015
"(40,50]","FEMININO",7106,"AM",2015
"(40,50]","MASCULINO",5720,"AM",2015
"(50,60]","FEMININO",5532,"AM",2015
"(50,60]","MASCULINO",6256,"AM",2015
"(60,70]","FEMININO",4357,"AM",2015
"(60,70]","MASCULINO",5858,"AM",2015
"(70,80]","FEMININO",3634,"AM",2015
"(70,80]","MASCULINO",4194,"AM",2015
"(80,Inf]","FEMININO",2228,"AM",2015
"(80,Inf]","MASCULINO",2350,"AM",2015
NA,"FEMININO",1289,"AM",2015
NA,"MASCULINO",869,"AM",2015
