"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",8948,"PA",2018
"(0,1]","MASCULINO",10336,"PA",2018
"(1,5]","FEMININO",16121,"PA",2018
"(1,5]","MASCULINO",19463,"PA",2018
"(5,10]","FEMININO",11613,"PA",2018
"(5,10]","MASCULINO",15686,"PA",2018
"(10,15]","FEMININO",13387,"PA",2018
"(10,15]","MASCULINO",10744,"PA",2018
"(15,20]","FEMININO",51616,"PA",2018
"(15,20]","MASCULINO",11453,"PA",2018
"(20,25]","FEMININO",55432,"PA",2018
"(20,25]","MASCULINO",12700,"PA",2018
"(25,30]","FEMININO",41576,"PA",2018
"(25,30]","MASCULINO",12129,"PA",2018
"(30,35]","FEMININO",30016,"PA",2018
"(30,35]","MASCULINO",11934,"PA",2018
"(35,40]","FEMININO",20428,"PA",2018
"(35,40]","MASCULINO",11669,"PA",2018
"(40,50]","FEMININO",24682,"PA",2018
"(40,50]","MASCULINO",20356,"PA",2018
"(50,60]","FEMININO",18994,"PA",2018
"(50,60]","MASCULINO",20683,"PA",2018
"(60,70]","FEMININO",16235,"PA",2018
"(60,70]","MASCULINO",18948,"PA",2018
"(70,80]","FEMININO",12552,"PA",2018
"(70,80]","MASCULINO",13707,"PA",2018
"(80,Inf]","FEMININO",7614,"PA",2018
"(80,Inf]","MASCULINO",7186,"PA",2018
NA,"FEMININO",2819,"PA",2018
NA,"MASCULINO",3161,"PA",2018
