"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",10645,"PA",2012
"(0,1]","MASCULINO",12273,"PA",2012
"(1,5]","FEMININO",20020,"PA",2012
"(1,5]","MASCULINO",22990,"PA",2012
"(5,10]","FEMININO",14433,"PA",2012
"(5,10]","MASCULINO",18925,"PA",2012
"(10,15]","FEMININO",15928,"PA",2012
"(10,15]","MASCULINO",12467,"PA",2012
"(15,20]","FEMININO",55271,"PA",2012
"(15,20]","MASCULINO",12064,"PA",2012
"(20,25]","FEMININO",54258,"PA",2012
"(20,25]","MASCULINO",12544,"PA",2012
"(25,30]","FEMININO",40318,"PA",2012
"(25,30]","MASCULINO",12732,"PA",2012
"(30,35]","FEMININO",25622,"PA",2012
"(30,35]","MASCULINO",11275,"PA",2012
"(35,40]","FEMININO",16734,"PA",2012
"(35,40]","MASCULINO",10164,"PA",2012
"(40,50]","FEMININO",22853,"PA",2012
"(40,50]","MASCULINO",18496,"PA",2012
"(50,60]","FEMININO",17831,"PA",2012
"(50,60]","MASCULINO",18039,"PA",2012
"(60,70]","FEMININO",14558,"PA",2012
"(60,70]","MASCULINO",16064,"PA",2012
"(70,80]","FEMININO",11655,"PA",2012
"(70,80]","MASCULINO",12101,"PA",2012
"(80,Inf]","FEMININO",6636,"PA",2012
"(80,Inf]","MASCULINO",6236,"PA",2012
NA,"FEMININO",2305,"PA",2012
NA,"MASCULINO",2445,"PA",2012
