"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",5451,"CE",2012
"(0,1]","MASCULINO",6663,"CE",2012
"(1,5]","FEMININO",11588,"CE",2012
"(1,5]","MASCULINO",13869,"CE",2012
"(5,10]","FEMININO",8567,"CE",2012
"(5,10]","MASCULINO",11775,"CE",2012
"(10,15]","FEMININO",11025,"CE",2012
"(10,15]","MASCULINO",9665,"CE",2012
"(15,20]","FEMININO",38756,"CE",2012
"(15,20]","MASCULINO",10802,"CE",2012
"(20,25]","FEMININO",41461,"CE",2012
"(20,25]","MASCULINO",12249,"CE",2012
"(25,30]","FEMININO",36017,"CE",2012
"(25,30]","MASCULINO",12309,"CE",2012
"(30,35]","FEMININO",26978,"CE",2012
"(30,35]","MASCULINO",11650,"CE",2012
"(35,40]","FEMININO",18553,"CE",2012
"(35,40]","MASCULINO",10772,"CE",2012
"(40,50]","FEMININO",25871,"CE",2012
"(40,50]","MASCULINO",21664,"CE",2012
"(50,60]","FEMININO",19137,"CE",2012
"(50,60]","MASCULINO",20098,"CE",2012
"(60,70]","FEMININO",18625,"CE",2012
"(60,70]","MASCULINO",19831,"CE",2012
"(70,80]","FEMININO",16676,"CE",2012
"(70,80]","MASCULINO",16123,"CE",2012
"(80,Inf]","FEMININO",12045,"CE",2012
"(80,Inf]","MASCULINO",10775,"CE",2012
NA,"FEMININO",3654,"CE",2012
NA,"MASCULINO",4331,"CE",2012
