"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",6966,"CE",2017
"(0,1]","MASCULINO",8569,"CE",2017
"(1,5]","FEMININO",13152,"CE",2017
"(1,5]","MASCULINO",16300,"CE",2017
"(5,10]","FEMININO",9191,"CE",2017
"(5,10]","MASCULINO",12667,"CE",2017
"(10,15]","FEMININO",10070,"CE",2017
"(10,15]","MASCULINO",8509,"CE",2017
"(15,20]","FEMININO",37398,"CE",2017
"(15,20]","MASCULINO",10160,"CE",2017
"(20,25]","FEMININO",42720,"CE",2017
"(20,25]","MASCULINO",11006,"CE",2017
"(25,30]","FEMININO",36565,"CE",2017
"(25,30]","MASCULINO",10580,"CE",2017
"(30,35]","FEMININO",28559,"CE",2017
"(30,35]","MASCULINO",10213,"CE",2017
"(35,40]","FEMININO",19568,"CE",2017
"(35,40]","MASCULINO",10381,"CE",2017
"(40,50]","FEMININO",23989,"CE",2017
"(40,50]","MASCULINO",20652,"CE",2017
"(50,60]","FEMININO",20050,"CE",2017
"(50,60]","MASCULINO",22528,"CE",2017
"(60,70]","FEMININO",20949,"CE",2017
"(60,70]","MASCULINO",22843,"CE",2017
"(70,80]","FEMININO",19237,"CE",2017
"(70,80]","MASCULINO",19500,"CE",2017
"(80,Inf]","FEMININO",15427,"CE",2017
"(80,Inf]","MASCULINO",13439,"CE",2017
NA,"FEMININO",6634,"CE",2017
NA,"MASCULINO",7529,"CE",2017
