"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",5872,"CE",2015
"(0,1]","MASCULINO",7269,"CE",2015
"(1,5]","FEMININO",11902,"CE",2015
"(1,5]","MASCULINO",14724,"CE",2015
"(5,10]","FEMININO",8825,"CE",2015
"(5,10]","MASCULINO",12315,"CE",2015
"(10,15]","FEMININO",11219,"CE",2015
"(10,15]","MASCULINO",9148,"CE",2015
"(15,20]","FEMININO",41484,"CE",2015
"(15,20]","MASCULINO",11545,"CE",2015
"(20,25]","FEMININO",42661,"CE",2015
"(20,25]","MASCULINO",11833,"CE",2015
"(25,30]","FEMININO",39579,"CE",2015
"(25,30]","MASCULINO",12175,"CE",2015
"(30,35]","FEMININO",29442,"CE",2015
"(30,35]","MASCULINO",11647,"CE",2015
"(35,40]","FEMININO",19916,"CE",2015
"(35,40]","MASCULINO",11458,"CE",2015
"(40,50]","FEMININO",25892,"CE",2015
"(40,50]","MASCULINO",22230,"CE",2015
"(50,60]","FEMININO",20924,"CE",2015
"(50,60]","MASCULINO",22184,"CE",2015
"(60,70]","FEMININO",20708,"CE",2015
"(60,70]","MASCULINO",21922,"CE",2015
"(70,80]","FEMININO",19153,"CE",2015
"(70,80]","MASCULINO",19049,"CE",2015
"(80,Inf]","FEMININO",14232,"CE",2015
"(80,Inf]","MASCULINO",12324,"CE",2015
NA,"FEMININO",5185,"CE",2015
NA,"MASCULINO",5987,"CE",2015
