"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",5777,"MA",2015
"(0,1]","MASCULINO",7036,"MA",2015
"(1,5]","FEMININO",12466,"MA",2015
"(1,5]","MASCULINO",15135,"MA",2015
"(5,10]","FEMININO",9853,"MA",2015
"(5,10]","MASCULINO",12871,"MA",2015
"(10,15]","FEMININO",11469,"MA",2015
"(10,15]","MASCULINO",8962,"MA",2015
"(15,20]","FEMININO",39252,"MA",2015
"(15,20]","MASCULINO",9491,"MA",2015
"(20,25]","FEMININO",38728,"MA",2015
"(20,25]","MASCULINO",9638,"MA",2015
"(25,30]","FEMININO",33234,"MA",2015
"(25,30]","MASCULINO",11094,"MA",2015
"(30,35]","FEMININO",22799,"MA",2015
"(30,35]","MASCULINO",10717,"MA",2015
"(35,40]","FEMININO",14886,"MA",2015
"(35,40]","MASCULINO",9116,"MA",2015
"(40,50]","FEMININO",20293,"MA",2015
"(40,50]","MASCULINO",15530,"MA",2015
"(50,60]","FEMININO",17034,"MA",2015
"(50,60]","MASCULINO",15664,"MA",2015
"(60,70]","FEMININO",15708,"MA",2015
"(60,70]","MASCULINO",15205,"MA",2015
"(70,80]","FEMININO",12916,"MA",2015
"(70,80]","MASCULINO",12842,"MA",2015
"(80,Inf]","FEMININO",7748,"MA",2015
"(80,Inf]","MASCULINO",7388,"MA",2015
NA,"FEMININO",1738,"MA",2015
NA,"MASCULINO",1842,"MA",2015
