"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",641,"RR",2017
"(0,1]","MASCULINO",753,"RR",2017
"(1,5]","FEMININO",1214,"RR",2017
"(1,5]","MASCULINO",1622,"RR",2017
"(5,10]","FEMININO",810,"RR",2017
"(5,10]","MASCULINO",1074,"RR",2017
"(10,15]","FEMININO",1129,"RR",2017
"(10,15]","MASCULINO",737,"RR",2017
"(15,20]","FEMININO",5235,"RR",2017
"(15,20]","MASCULINO",994,"RR",2017
"(20,25]","FEMININO",5743,"RR",2017
"(20,25]","MASCULINO",1017,"RR",2017
"(25,30]","FEMININO",4572,"RR",2017
"(25,30]","MASCULINO",979,"RR",2017
"(30,35]","FEMININO",3555,"RR",2017
"(30,35]","MASCULINO",1046,"RR",2017
"(35,40]","FEMININO",2144,"RR",2017
"(35,40]","MASCULINO",897,"RR",2017
"(40,50]","FEMININO",2016,"RR",2017
"(40,50]","MASCULINO",1714,"RR",2017
"(50,60]","FEMININO",1377,"RR",2017
"(50,60]","MASCULINO",1648,"RR",2017
"(60,70]","FEMININO",1142,"RR",2017
"(60,70]","MASCULINO",1471,"RR",2017
"(70,80]","FEMININO",808,"RR",2017
"(70,80]","MASCULINO",1019,"RR",2017
"(80,Inf]","FEMININO",518,"RR",2017
"(80,Inf]","MASCULINO",607,"RR",2017
NA,"FEMININO",403,"RR",2017
NA,"MASCULINO",490,"RR",2017
