"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",598,"AP",2015
"(0,1]","MASCULINO",720,"AP",2015
"(1,5]","FEMININO",1195,"AP",2015
"(1,5]","MASCULINO",1402,"AP",2015
"(5,10]","FEMININO",814,"AP",2015
"(5,10]","MASCULINO",951,"AP",2015
"(10,15]","FEMININO",1251,"AP",2015
"(10,15]","MASCULINO",483,"AP",2015
"(15,20]","FEMININO",5368,"AP",2015
"(15,20]","MASCULINO",514,"AP",2015
"(20,25]","FEMININO",5109,"AP",2015
"(20,25]","MASCULINO",561,"AP",2015
"(25,30]","FEMININO",4047,"AP",2015
"(25,30]","MASCULINO",471,"AP",2015
"(30,35]","FEMININO",2837,"AP",2015
"(30,35]","MASCULINO",541,"AP",2015
"(35,40]","FEMININO",1647,"AP",2015
"(35,40]","MASCULINO",495,"AP",2015
"(40,50]","FEMININO",1473,"AP",2015
"(40,50]","MASCULINO",1013,"AP",2015
"(50,60]","FEMININO",872,"AP",2015
"(50,60]","MASCULINO",1053,"AP",2015
"(60,70]","FEMININO",694,"AP",2015
"(60,70]","MASCULINO",952,"AP",2015
"(70,80]","FEMININO",534,"AP",2015
"(70,80]","MASCULINO",766,"AP",2015
"(80,Inf]","FEMININO",336,"AP",2015
"(80,Inf]","MASCULINO",338,"AP",2015
NA,"FEMININO",116,"AP",2015
NA,"MASCULINO",108,"AP",2015
